2021-03-12 17:36:40 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2021-03-12 17:36:40 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-12 17:36:40 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-12 17:36:40 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-12 17:36:41 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.28.Final
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:3932 -  Snapshot select: select manager_.manager_id, manager_.fname as fname2_2_, manager_.lname as lname3_2_, manager_.manager_password as manager_4_2_, manager_.manager_username as manager_5_2_ from manager manager_ where manager_.manager_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into manager (fname, lname, manager_password, manager_username, manager_id) values (?, ?, ?, ?, ?)
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:394 -  Update 0: update manager set fname=?, lname=?, manager_password=?, manager_username=? where manager_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from manager where manager_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:3940 -  Identity insert: insert into manager (fname, lname, manager_password, manager_username) values (?, ?, ?, ?)
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6c64bdd8]
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : expenseList
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@57b61dce]
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@27f590fc]
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : fname
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : lname
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : managerPassword
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : managerUsername
2021-03-12 19:54:12 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-12 19:54:12 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-12 19:54:12 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=dev.lamp.models.Manager)
    - Returns
       - EntityReturnImpl(entity=dev.lamp.models.Manager, querySpaceUid=<gen:0>, path=dev.lamp.models.Manager)
          - CollectionAttributeFetchImpl(collection=dev.lamp.models.Manager.expenseList, querySpaceUid=<gen:1>, path=dev.lamp.models.Manager.expenseList)
             - (collection element) CollectionFetchableElementEntityGraph(entity=dev.lamp.models.Expense, querySpaceUid=<gen:2>, path=dev.lamp.models.Manager.expenseList.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=dev.lamp.models.Manager)
          - SQL table alias mapping - manager0_
          - alias suffix - 0_
          - suffixed key columns - {manager_1_2_0_}

2021-03-12 19:54:12 DEBUG EntityLoader:129 - Static select for entity dev.lamp.models.Manager [NONE]: select manager0_.manager_id as manager_1_2_0_, manager0_.fname as fname2_2_0_, manager0_.lname as lname3_2_0_, manager0_.manager_password as manager_4_2_0_, manager0_.manager_username as manager_5_2_0_ from manager manager0_ where manager0_.manager_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:3924 - Static SQL for entity: dev.lamp.models.Expense
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:3929 -  Version select: select expense_id from expense where expense_id =?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:3932 -  Snapshot select: select expense_.expense_id, expense_.amount as amount2_1_, expense_.date_determined as date_det3_1_, expense_.date_submitted as date_sub4_1_, expense_.employee_id as employee5_1_, expense_.manager_id as manager_6_1_, expense_.reason as reason7_1_, expense_.status as status8_1_ from expense expense_ where expense_.expense_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into expense (amount, date_determined, date_submitted, employee_id, manager_id, reason, status, expense_id) values (?, ?, ?, ?, ?, ?, ?, ?)
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:394 -  Update 0: update expense set amount=?, date_determined=?, date_submitted=?, employee_id=?, manager_id=?, reason=?, status=? where expense_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from expense where expense_id=?
2021-03-12 19:54:12 DEBUG AbstractEntityPersister:3940 -  Identity insert: insert into expense (amount, date_determined, date_submitted, employee_id, manager_id, reason, status) values (?, ?, ?, ?, ?, ?, ?)
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6e3673a7]
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : amount
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateDetermined
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateSubmitted
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : employeeId
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : managerId
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : reason
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : status
2021-03-12 19:54:12 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-12 19:54:12 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-12 19:54:12 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=dev.lamp.models.Expense)
    - Returns
       - EntityReturnImpl(entity=dev.lamp.models.Expense, querySpaceUid=<gen:0>, path=dev.lamp.models.Expense)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=dev.lamp.models.Expense)
          - SQL table alias mapping - expense0_
          - alias suffix - 0_
          - suffixed key columns - {expense_1_1_0_}

2021-03-12 19:54:12 DEBUG EntityLoader:129 - Static select for entity dev.lamp.models.Expense [NONE]: select expense0_.expense_id as expense_1_1_0_, expense0_.amount as amount2_1_0_, expense0_.date_determined as date_det3_1_0_, expense0_.date_submitted as date_sub4_1_0_, expense0_.employee_id as employee5_1_0_, expense0_.manager_id as manager_6_1_0_, expense0_.reason as reason7_1_0_, expense0_.status as status8_1_0_ from expense expense0_ where expense0_.expense_id=?
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6e3e28e]
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4051951b]
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : amount
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateDetermined
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateSubmitted
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : employeeId
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : managerId
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : reason
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : status
2021-03-12 19:54:12 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-12 19:54:12 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-12 19:54:12 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=dev.lamp.models.Manager.expenseList)
    - Returns
       - CollectionReturnImpl(collection=dev.lamp.models.Manager.expenseList, querySpaceUid=<gen:0>, path=[dev.lamp.models.Manager.expenseList])
          - (collection element) CollectionFetchableElementEntityGraph(entity=dev.lamp.models.Expense, querySpaceUid=<gen:1>, path=[dev.lamp.models.Manager.expenseList].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=dev.lamp.models.Manager.expenseList)
          - SQL table alias mapping - expenselis0_
          - alias suffix - 0_
          - suffixed key columns - {manager_6_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - expense_1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=dev.lamp.models.Expense)
                - SQL table alias mapping - expenselis0_
                - alias suffix - 1_
                - suffixed key columns - {expense_1_1_1_}

2021-03-12 19:54:12 DEBUG CollectionLoader:83 - Static select for collection dev.lamp.models.Manager.expenseList: select expenselis0_.manager_id as manager_6_1_0_, expenselis0_.expense_id as expense_1_1_0_, expenselis0_.expense_id as expense_1_1_1_, expenselis0_.amount as amount2_1_1_, expenselis0_.date_determined as date_det3_1_1_, expenselis0_.date_submitted as date_sub4_1_1_, expenselis0_.employee_id as employee5_1_1_, expenselis0_.manager_id as manager_6_1_1_, expenselis0_.reason as reason7_1_1_, expenselis0_.status as status8_1_1_ from expense expenselis0_ where expenselis0_.manager_id=?
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@77a48d5e]
2021-03-12 19:54:12 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4b4f425]
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : amount
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateDetermined
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateSubmitted
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : employeeId
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : managerId
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : reason
2021-03-12 19:54:12 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : status
2021-03-12 19:54:12 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-12 19:54:12 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-12 19:54:12 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=dev.lamp.models.Employee.expenseList)
    - Returns
       - CollectionReturnImpl(collection=dev.lamp.models.Employee.expenseList, querySpaceUid=<gen:0>, path=[dev.lamp.models.Employee.expenseList])
          - (collection element) CollectionFetchableElementEntityGraph(entity=dev.lamp.models.Expense, querySpaceUid=<gen:1>, path=[dev.lamp.models.Employee.expenseList].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=dev.lamp.models.Employee.expenseList)
          - SQL table alias mapping - expenselis0_
          - alias suffix - 0_
          - suffixed key columns - {employee5_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - expense_1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=dev.lamp.models.Expense)
                - SQL table alias mapping - expenselis0_
                - alias suffix - 1_
                - suffixed key columns - {expense_1_1_1_}

2021-03-12 19:54:12 DEBUG CollectionLoader:83 - Static select for collection dev.lamp.models.Employee.expenseList: select expenselis0_.employee_id as employee5_1_0_, expenselis0_.expense_id as expense_1_1_0_, expenselis0_.expense_id as expense_1_1_1_, expenselis0_.amount as amount2_1_1_, expenselis0_.date_determined as date_det3_1_1_, expenselis0_.date_submitted as date_sub4_1_1_, expenselis0_.employee_id as employee5_1_1_, expenselis0_.manager_id as manager_6_1_1_, expenselis0_.reason as reason7_1_1_, expenselis0_.status as status8_1_1_ from expense expenselis0_ where expenselis0_.employee_id=?
2021-03-12 19:54:12 DEBUG SchemaManagementToolCoordinator:57 - No actions specified; doing nothing
2021-03-12 19:54:12 DEBUG JtaPlatformInitiator:43 - No JtaPlatform was specified, checking resolver
2021-03-12 19:54:12 DEBUG JtaPlatformResolverInitiator:33 - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2021-03-12 19:54:12 DEBUG StandardJtaPlatformResolver:137 - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-03-12 19:54:12 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-03-12 19:54:12 DEBUG NamedQueryRepository:153 - Checking 0 named HQL queries
2021-03-12 19:54:12 DEBUG NamedQueryRepository:167 - Checking 0 named SQL queries
2021-03-12 19:54:12 DEBUG SessionFactoryRegistry:51 - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@28880293
2021-03-12 19:54:12 DEBUG SessionFactoryRegistry:73 - Registering SessionFactory: fc8afc67-19a6-4094-9f66-d7aac0c47f8d (<unnamed>)
2021-03-12 19:54:12 DEBUG SessionFactoryRegistry:80 - Not binding SessionFactory to JNDI, no JNDI name configured
2021-03-12 19:54:13 DEBUG StatisticsInitiator:101 - Statistics initialized [enabled=false]
2021-03-12 19:54:13 DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-12 19:54:13 DEBUG TransactionImpl:81 - begin
2021-03-12 19:54:13 DEBUG ActionQueue:281 - Executing identity-insert immediately
2021-03-12 19:54:13 DEBUG SQL:144 - insert into expense (amount, date_determined, date_submitted, employee_id, manager_id, reason, status) values (?, ?, ?, ?, ?, ?, ?)
2021-03-12 19:54:13 DEBUG IdentifierGeneratorHelper:78 - Natively generated identity: 7
2021-03-12 19:54:13 DEBUG ResourceRegistryStandardImpl:106 - HHH000387: ResultSet's statement was not registered
2021-03-12 19:54:13 DEBUG ActionQueue:281 - Executing identity-insert immediately
2021-03-12 19:54:13 DEBUG SQL:144 - insert into expense (amount, date_determined, date_submitted, employee_id, manager_id, reason, status) values (?, ?, ?, ?, ?, ?, ?)
2021-03-12 19:54:13 DEBUG IdentifierGeneratorHelper:78 - Natively generated identity: 8
2021-03-12 19:54:13 DEBUG ResourceRegistryStandardImpl:106 - HHH000387: ResultSet's statement was not registered
2021-03-12 19:54:13 DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-12 19:54:13 DEBUG TransactionImpl:81 - begin
2021-03-12 19:54:13 DEBUG ActionQueue:281 - Executing identity-insert immediately
2021-03-12 19:54:13 DEBUG SQL:144 - insert into expense (amount, date_determined, date_submitted, employee_id, manager_id, reason, status) values (?, ?, ?, ?, ?, ?, ?)
2021-03-12 19:54:13 DEBUG IdentifierGeneratorHelper:78 - Natively generated identity: 9
2021-03-12 19:54:13 DEBUG ResourceRegistryStandardImpl:106 - HHH000387: ResultSet's statement was not registered
2021-03-12 19:54:13 DEBUG TransactionImpl:98 - committing
2021-03-12 19:54:13 DEBUG AbstractFlushingEventListener:140 - Processing flush-time cascades
2021-03-12 19:54:13 DEBUG AbstractFlushingEventListener:193 - Dirty checking collections
2021-03-12 19:54:13 DEBUG AbstractFlushingEventListener:114 - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
2021-03-12 19:54:13 DEBUG AbstractFlushingEventListener:121 - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
2021-03-12 19:54:13 DEBUG EntityPrinter:110 - Listing entities:
2021-03-12 19:54:13 DEBUG EntityPrinter:117 - dev.lamp.models.Expense{reason=, amount=250.0, dateDetermined=null, expenseId=9, employeeId=1, managerId=2, dateSubmitted=Fri Mar 12 19:54:13 PST 2021, status=Pending}
2021-03-12 19:54:13 DEBUG LogicalConnectionManagedImpl:172 - Initiating JDBC connection release from afterTransaction
2021-03-12 19:54:13 DEBUG LogicalConnectionManagedImpl:172 - Initiating JDBC connection release from afterTransaction
2021-03-12 19:54:13 DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-12 19:54:13 DEBUG TransactionImpl:81 - begin
2021-03-12 19:54:13 DEBUG ActionQueue:281 - Executing identity-insert immediately
2021-03-12 19:54:13 DEBUG SQL:144 - insert into expense (amount, date_determined, date_submitted, employee_id, manager_id, reason, status) values (?, ?, ?, ?, ?, ?, ?)
2021-03-12 19:54:13 DEBUG SqlExceptionHelper:126 - could not execute statement [n/a]
org.postgresql.util.PSQLException: ERROR: insert or update on table "expense" violates foreign key constraint "fk_employee"
  Detail: Key (employee_id)=(0) is not present in table "employee".
	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2553)
	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:2285)
	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:323)
	at org.postgresql.jdbc.PgStatement.executeInternal(PgStatement.java:473)
	at org.postgresql.jdbc.PgStatement.execute(PgStatement.java:393)
	at org.postgresql.jdbc.PgPreparedStatement.executeWithFlags(PgPreparedStatement.java:164)
	at org.postgresql.jdbc.PgPreparedStatement.executeUpdate(PgPreparedStatement.java:130)
	at org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.executeUpdate(ResultSetReturnImpl.java:197)
	at org.hibernate.dialect.identity.GetGeneratedKeysDelegate.executeAndExtract(GetGeneratedKeysDelegate.java:57)
	at org.hibernate.id.insert.AbstractReturningDelegate.performInsert(AbstractReturningDelegate.java:43)
	at org.hibernate.persister.entity.AbstractEntityPersister.insert(AbstractEntityPersister.java:3200)
	at org.hibernate.persister.entity.AbstractEntityPersister.insert(AbstractEntityPersister.java:3806)
	at org.hibernate.action.internal.EntityIdentityInsertAction.execute(EntityIdentityInsertAction.java:84)
	at org.hibernate.engine.spi.ActionQueue.execute(ActionQueue.java:645)
	at org.hibernate.engine.spi.ActionQueue.addResolvedEntityInsertAction(ActionQueue.java:282)
	at org.hibernate.engine.spi.ActionQueue.addInsertAction(ActionQueue.java:263)
	at org.hibernate.engine.spi.ActionQueue.addAction(ActionQueue.java:317)
	at org.hibernate.event.internal.AbstractSaveEventListener.addInsertAction(AbstractSaveEventListener.java:330)
	at org.hibernate.event.internal.AbstractSaveEventListener.performSaveOrReplicate(AbstractSaveEventListener.java:287)
	at org.hibernate.event.internal.AbstractSaveEventListener.performSave(AbstractSaveEventListener.java:193)
	at org.hibernate.event.internal.AbstractSaveEventListener.saveWithGeneratedId(AbstractSaveEventListener.java:123)
	at org.hibernate.event.internal.DefaultSaveOrUpdateEventListener.saveWithGeneratedOrRequestedId(DefaultSaveOrUpdateEventListener.java:194)
	at org.hibernate.event.internal.DefaultSaveEventListener.saveWithGeneratedOrRequestedId(DefaultSaveEventListener.java:38)
	at org.hibernate.event.internal.DefaultSaveOrUpdateEventListener.entityIsTransient(DefaultSaveOrUpdateEventListener.java:179)
	at org.hibernate.event.internal.DefaultSaveEventListener.performSaveOrUpdate(DefaultSaveEventListener.java:32)
	at org.hibernate.event.internal.DefaultSaveOrUpdateEventListener.onSaveOrUpdate(DefaultSaveOrUpdateEventListener.java:75)
	at org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener(EventListenerGroupImpl.java:93)
	at org.hibernate.internal.SessionImpl.fireSave(SessionImpl.java:636)
	at org.hibernate.internal.SessionImpl.save(SessionImpl.java:629)
	at org.hibernate.internal.SessionImpl.save(SessionImpl.java:624)
	at dev.lamp.dao.ExpenseDAOHibernate.submitExpense(ExpenseDAOHibernate.java:29)
	at dev.lamp.daotests.ExpenseTests.get_all_expenses_by_employee(ExpenseTests.java:80)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:564)
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:688)
	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)
	at org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:149)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:140)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestMethod(TimeoutExtension.java:84)
	at org.junit.jupiter.engine.execution.ExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(ExecutableInvoker.java:115)
	at org.junit.jupiter.engine.execution.ExecutableInvoker.lambda$invoke$0(ExecutableInvoker.java:105)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37)
	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:104)
	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:98)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$6(TestMethodTestDescriptor.java:210)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:206)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:131)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:65)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$5(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$7(NodeTestTask.java:129)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:127)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:126)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:84)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1511)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:38)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$5(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$7(NodeTestTask.java:129)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:127)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:126)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:84)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1511)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:38)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$5(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$7(NodeTestTask.java:129)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:127)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:126)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:84)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:32)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:51)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:248)
	at org.junit.platform.launcher.core.DefaultLauncher.lambda$execute$5(DefaultLauncher.java:211)
	at org.junit.platform.launcher.core.DefaultLauncher.withInterceptedStreams(DefaultLauncher.java:226)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:199)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:132)
	at org.gradle.api.internal.tasks.testing.junitplatform.JUnitPlatformTestClassProcessor$CollectAllTestClassesExecutor.processAllTestClasses(JUnitPlatformTestClassProcessor.java:99)
	at org.gradle.api.internal.tasks.testing.junitplatform.JUnitPlatformTestClassProcessor$CollectAllTestClassesExecutor.access$000(JUnitPlatformTestClassProcessor.java:79)
	at org.gradle.api.internal.tasks.testing.junitplatform.JUnitPlatformTestClassProcessor.stop(JUnitPlatformTestClassProcessor.java:75)
	at org.gradle.api.internal.tasks.testing.SuiteTestClassProcessor.stop(SuiteTestClassProcessor.java:61)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:564)
	at org.gradle.internal.dispatch.ReflectionDispatch.dispatch(ReflectionDispatch.java:36)
	at org.gradle.internal.dispatch.ReflectionDispatch.dispatch(ReflectionDispatch.java:24)
	at org.gradle.internal.dispatch.ContextClassLoaderDispatch.dispatch(ContextClassLoaderDispatch.java:33)
